hood,pop_total,Gesamtbetrag der Einkünfte je Steuerpflichtigen in EUR (2013),income_group,Bevölkerungsdichte,Wohnfläche je Einwohner/-in in m² (2016),Preise für Grundstücke in EUR/m² (Jan 2017),Preise für Ein- bzw Zweifamilienhäuser in EUR/m² (Jan 2017),share_Bevölkerung,share_Unter 18-Jährige,share_65-Jährige und Ältere,share_Ausländerinnen und Ausländer,share_Ausländeranteil in %,share_Bevölkerung mit Migrationshintergrund,share_Unter 18-Jährige mit Migrationshintergrund,share_Haushalte,share_Einpersonenhaushalte,share_Haushalte mit Kindern,share_Alleinerziehende,share_Fläche in km²,share_Geburten,share_Sterbefälle,share_Zuzüge,share_Fortzüge,share_Wanderungssaldo,share_Sozialversicherungspflichtig Beschäftigte (Dez 2016),share_Beschäftigtenquote in % (Dez 2016),share_Arbeitslose (Dez 2016),share_Arbeitslosenanteil in % (Dez 2016),share_Jüngere Arbeitslose (Dez 2016),share_Arbeitslosenanteil Jüngerer in % (Dez 2016),share_Ältere Arbeitslose (Dez 2016),share_Arbeitslosenanteil Älterer in % (Dez 2016),share_Leistungsempfänger/-innen nach SGB II (Dez 2016),share_Unter 15-Jährige in Mindestsicherung (Dez 2016),share_Bedarfsgemeinschaften nach SGB II (Dez 2016),share_Lohn- und Einkommenssteuerpflichtige (2013),share_Wohngebäude (2016),share_Wohnungen (2016),share_Bezugsfertige Wohnungen (2016),share_Wohnungen in Ein- und Zweifamilienhäusern (2016),share_Wohnungsgröße in m² (2016),share_Sozialwohnungen (Jan 2017),share_Sozialwohnungsanteil in % (Jan 2017),share_Sozialwohnungen mit Bindungsauslauf bis 2022,share_Sozialwohnungen mit Bindungsauslauf bis 2022 in %,share_Kindergärten und Vorschulklassen (März 2017),share_Grundschulen (2016/2017),share_Schülerinnen und Schüler der Sekundarstufe I (2016/2017),share_Niedergelassene Ärzte (Jan 2017),share_Allgemeinärzte (Jan 2017),share_Zahnärzte (Dez 2016),share_Apotheken (Dez 2016),share_Private PKW (Jan 2017),share_PKW-Dichte (Jan 2017),share_age0_3,share_age3_6,share_age6_12,share_age12_18,share_age18_20,share_age20_30,share_age30_45,share_age45_60,share_age60_65,share_age+65,share_f,share_m
Ottensen,35370,40830,40.001-45.000,12654.0,38.7,1483.0,,1.0,0.15739327113372914,0.13446423522759401,0.13050607859768165,0.00037037037037037035,0.2597964376590331,0.05363302233531241,0.606672321176138,0.36946564885496186,0.10528696635566864,0.02897936104042974,7.91631325982471e-05,0.01441899915182358,0.005739327113372915,0.1063895957025728,0.1102629346904156,-0.0038733389878428046,0.41837715578173595,0.0016228442182640655,0.032400339270568276,0.00012439920836867404,0.001272264631043257,4.240882103477523e-05,0.0061068702290076335,0.00015549901046084253,0.06307605315238902,0.012213740458015267,0.041334464235227596,0.531947978512864,0.06731693525586656,0.5506644048628782,0.0014984450098953915,0.011506926774102347,0.0019875600791631324,0.038139666383941194,0.00019508057675996608,0.022646310432569976,0.0016793893129770992,0.000961266610121572,0.00011309018942606728,0.04370935821317501,0.004721515408538309,0.000791631325982471,0.0018094430308170765,0.0002827254735651682,0.27735368956743,0.00783149561775516,0.036415040995193666,0.029120723777212327,0.05046649703138253,0.04139100932994063,0.015380265761945152,0.12349448685326547,0.28125530110262936,0.23895957025728018,0.04905286966355669,0.13446423522759401,0.5236075770426916,0.47639242295730844
Poppenbüttel,22847,52157,50.001-60.000,2819.0,47.8,500.0,3073.0,1.0,0.15778876876613998,0.3336980785223443,0.06149603886724734,0.00026699347835602047,0.19341707882873024,0.0516479187639515,0.48019433623670504,0.19481770035453233,0.09751827373396944,0.016457302928174378,0.00035453232371865015,0.00779095723727404,0.019127237711734583,0.08281174771304767,0.06355320173326914,0.019258545979778528,0.3019214776557097,0.002464218496958025,0.013393443340482338,0.00010942355670328708,0.0009191578763076115,5.25233072175778e-05,0.003676631505230446,0.000135685210312076,0.023110255175734232,0.005646255525889613,0.013087057381713136,0.5040924410207029,0.2682190221910973,0.46159233159714624,0.006083949752702762,0.26371077165492185,0.004534512189784216,0.01965247078391036,0.00018820851752965377,0.009497964721845319,0.002114063115507506,0.0004376942268131483,0.0001313082680439445,0.05195430472272071,0.00525233072175778,0.0011380049897141856,0.0019258545979778526,0.0003939248041318335,0.47025867728804654,0.020571628660217972,0.02481726266030551,0.026392961876832845,0.05278592375366569,0.05379262047533593,0.017507769072525933,0.0660918282487854,0.15389329014750294,0.2157394843962008,0.055280780846500635,0.3336980785223443,0.5406399089596008,0.45936009104039915
Rahlstedt,90631,33419,30.001-35.000,3412.0,39.2,418.0,3162.0,1.0,0.17262305392194724,0.22672154119451401,0.12511171674151228,0.00013792190310158776,0.3125199986759497,0.08196974545133563,0.5119771380653418,0.23604506184418136,0.10474341009146981,0.02824640575520517,0.0002934978098001788,0.009919343271066191,0.011011684743630767,0.09551919321203561,0.07773278458805485,0.017786408623980756,0.3676666924120886,0.0006421643808409926,0.03229579283026779,5.62721364654478e-05,0.0030232481159868036,3.199788151956836e-05,0.005605146142048527,5.075526034138429e-05,0.10213944456091183,0.029305645971025366,0.05103110414758747,0.4642451258399444,0.16798887797773387,0.4838631373371142,0.002570864273813596,0.1380212068718209,0.0008948373073231013,0.039842879367986674,9.047676843464157e-05,0.008142909159117742,0.0002250885458617912,0.0003751475764363187,0.00013240502697752424,0.056062495172733394,0.0017212653507078153,0.0006068563736469861,0.0006951263916320023,0.00017654003597003233,0.39746885723427966,0.0043803996425064275,0.02965872604296543,0.028411912038927078,0.055488740055830786,0.05906367578422394,0.021901998212532137,0.11296355551632443,0.18917368229413778,0.22366519182178282,0.052950977038761574,0.22672154119451401,0.5151438249605543,0.48485617503944567
Reitbrook,517,37041,35.001-40.000,75.0,53.5,200.0,,1.0,0.11411992263056092,0.26499032882011603,0.09090909090909091,0.01760154738878143,0.14119922630560927,0.017408123791102514,0.5222437137330754,0.24564796905222436,0.08317214700193423,0.007736943907156673,0.013346228239845262,0.007736943907156673,0.007736943907156673,0.0851063829787234,0.05609284332688588,0.029013539651837523,0.3849129593810445,0.11528046421663443,0.0,0.0,0.0,0.0,0.0,0.0,0.007736943907156673,0.0,0.005802707930367505,0.46808510638297873,0.28433268858800775,0.44680851063829785,0.0038684719535783366,0.29206963249516443,0.23152804642166344,0.0,0.0,0.0,0.0,0.0,0.0,0.04061895551257253,0.0,0.0,0.0038684719535783366,0.0,0.5454545454545454,1.0541586073500968,0.02321083172147002,0.019342359767891684,0.029013539651837523,0.0425531914893617,0.02321083172147002,0.11218568665377177,0.18181818181818182,0.2514506769825919,0.05222437137330754,0.26499032882011603,0.46034816247582205,0.539651837524178
Rissen,15192,65855,60.001-70.000,909.0,49.0,604.0,4027.0,1.0,0.18299104791995788,0.3063454449710374,0.07319641916798315,0.00048051606108478144,0.16910215903106898,0.04917061611374408,0.5096103212216956,0.2309768299104792,0.10860979462875198,0.020537124802527645,0.0010992627698788837,0.007767245918904687,0.01685097419694576,0.08412322274881516,0.0682596103212217,0.01586361242759347,0.2825171142706688,0.0034162717219589256,0.018957345971563982,0.0002303844128488678,0.0009873617693522906,7.898894154818325e-05,0.005068457082675092,0.0002830437072143233,0.03909952606635071,0.010400210637177462,0.02198525539757767,0.4796603475513428,0.2459189046866772,0.4861769352290679,0.002435492364402317,0.22834386519220642,0.006641653501843076,0.01171669299631385,0.0001579778830963665,0.008162190626645603,0.004587941021590311,0.0004607688256977356,0.00013164823591363875,0.06312532912058978,0.0021721958925750395,0.0004607688256977356,0.00105318588730911,0.0002632964718272775,0.44352290679304895,0.029225908372827805,0.024552395997893627,0.02843601895734597,0.06588994207477619,0.06411269088994208,0.019944707740916272,0.062269615587151134,0.14724855186940494,0.22571090047393366,0.055489731437598735,0.3063454449710374,0.5370589784096893,0.4629410215903107
Rothenburgsort,9137,20473,0-30.000,1271.0,30.2,250.0,,1.0,0.17139104738973404,0.14698478712925467,0.2735033380759549,0.0029987961037539674,0.5420816460545037,0.13308525774324176,0.5680201379008427,0.33741928422895917,0.09762504104191748,0.03152019262339936,0.0007880048155849841,0.013461748932910146,0.01072562110101784,0.12115574039619131,0.12071795994308854,0.000437780453102769,0.38590346941009085,0.006008536718835504,0.0647915070592098,0.0010068950421363685,0.0036116887380978437,0.00037211338513735363,0.009521724854985225,0.0009193389515158148,0.2072890445441611,0.05986647696180365,0.10287840647915071,0.4404071358213856,0.056802013790084274,0.4987413811973295,0.0036116887380978437,0.014884535405494144,0.0066214293531793806,0.1015650651198424,0.0022326803108241216,0.015541206085148298,0.0016745102331180914,0.000437780453102769,0.00010944511327569225,0.047608624274926126,0.0005472255663784612,0.0005472255663784612,0.0005472255663784612,0.0002188902265513845,0.2635438327678669,0.02889350990478275,0.03535077158804859,0.028565174564955675,0.0620553792273175,0.04541972200941228,0.017948998577213528,0.16843602933129037,0.24822151690927,0.1962350881033162,0.0507825325599212,0.14698478712925467,0.47313122469081753,0.5268687753091824
Rotherbaum,16456,68191,60.001-70.000,6016.0,50.0,3376.0,8719.0,1.0,0.13636363636363635,0.15793631502187652,0.16820612542537677,0.0010209042294603793,0.29666990763247447,0.049586776859504134,0.6482741857073407,0.42063684978123483,0.08671609139523578,0.01962809917355372,0.0001640738940204181,0.011849781234807974,0.005104521147301896,0.1544725328147788,0.1538648517258143,0.0006076810889645114,0.36861934856587264,0.0030991735537190084,0.020964997569275643,0.0001762275157997083,0.0006684491978609625,4.25376762275158e-05,0.0032207097715119103,0.00018838113757899854,0.026981040350024306,0.0033422459893048127,0.020175012153621778,0.4947739426349052,0.07261789013125912,0.6030019445794846,0.005651434127369956,0.019871171609139524,0.005043753038405444,0.0048006806028196404,4.861448711716092e-05,0.0014584346135148275,0.0018473505104521146,0.0009722897423432182,0.00012153621779290228,0.036582401555663585,0.007839086047642198,0.0010938259601361207,0.002916869227029655,0.000425376762275158,0.32881623723869713,0.019992707826932427,0.03202479338842975,0.023699562469615947,0.045515313563441906,0.03512396694214876,0.013490520175012153,0.16711229946524064,0.26166747690811865,0.21560525036460865,0.04782450170150705,0.15793631502187652,0.5109382596013612,0.4890617403986388
Rönneburg,3190,38848,35.001-40.000,1419.0,41.9,263.0,,1.0,0.1921630094043887,0.18401253918495297,0.12100313479623824,0.003793103448275862,0.30971786833855797,0.08589341692789969,0.4714733542319749,0.1786833855799373,0.11567398119122257,0.0225705329153605,0.0006896551724137932,0.010031347962382446,0.008150470219435737,0.08683385579937304,0.08150470219435736,0.005329153605015674,0.3952978056426332,0.018746081504702194,0.021003134796238245,0.0010031347962382445,0.00219435736677116,0.0005642633228840126,0.0025078369905956114,0.0006269592476489029,0.061442006269592474,0.01598746081504702,0.030094043887147336,0.4523510971786834,0.24200626959247648,0.43479623824451413,0.0018808777429467085,0.23573667711598745,0.030219435736677118,0.04796238244514107,0.0034482758620689655,0.025391849529780564,0.01658307210031348,0.00031347962382445143,0.00031347962382445143,0.06927899686520377,0.0,0.0,0.0,0.0,0.4489028213166144,0.14075235109717868,0.028526645768025077,0.02946708463949843,0.064576802507837,0.06959247648902821,0.023824451410658306,0.1225705329153605,0.1755485893416928,0.2457680250783699,0.0561128526645768,0.18401253918495297,0.49592476489028214,0.5040752351097179
Sasel,23490,61360,60.001-70.000,2809.0,51.6,503.0,3805.0,1.0,0.18842060451255854,0.2569178373776075,0.05334184759472116,0.00022562792677735205,0.15547041294167732,0.044785014899957426,0.47232865048957,0.1731800766283525,0.11323967645806726,0.015964240102171137,0.00035759897828863347,0.006768837803320562,0.00842911877394636,0.06824180502341422,0.06368667518092805,0.004555129842486164,0.32354193273733506,0.002332907620263942,0.01221796509152831,8.939974457215837e-05,0.0007662835249042146,3.4057045551298427e-05,0.003703703703703704,0.00011494252873563219,0.0146019582801192,0.002852277564921243,0.009237973605789698,0.4654320987654321,0.31468710089399743,0.4593018305661984,0.0034482758620689655,0.31843337590464027,0.004785014899957429,0.0015325670498084292,1.2771392081736908e-05,0.0,0.0,0.0005108556832694764,0.0001277139208173691,0.06785866326096211,0.001277139208173691,0.0003831417624521073,0.0005108556832694764,8.514261387824607e-05,0.5143465304384844,0.021881651766709236,0.023839931885908897,0.028820774797786292,0.06866751809280545,0.0670923797360579,0.022137079608343976,0.0680289484887186,0.14874414644529588,0.2534695615155385,0.062281822051937,0.2569178373776075,0.526309067688378,0.47369093231162196
Schnelsen,29409,37866,35.001-40.000,3286.0,40.0,466.0,3367.0,1.0,0.18609949335237513,0.20058485497636777,0.13835900574654017,0.000469244108946241,0.30946308953041585,0.08725220170696045,0.4844435376925431,0.20803155496616682,0.11190451902478833,0.02699853786255908,0.0003060287667040702,0.01122105477914924,0.009112856608521201,0.11183651263218743,0.09898330443061648,0.012853208201570947,0.3733550953789656,0.0019619844265360946,0.03121493420381516,0.00016321534224217075,0.0034343228263456764,0.00010200958890135672,0.005202489033969193,0.00014621374409194463,0.0977591893638002,0.029072732836886668,0.047366452446529976,0.4600632459451188,0.195790404298004,0.45186847563670984,0.0016321534224217075,0.17848277738107382,0.0030126831922200684,0.05692135060695706,0.00042844027338569823,0.000986092692713115,5.780543371076881e-05,0.000850079907511306,0.00013601278520180898,0.05899554558128464,0.0017341630113230644,0.0006460607297085927,0.000986092692713115,0.00020401917780271344,0.41177870719847665,0.014009316875786324,0.031929001326124654,0.031282940596416065,0.05940358393689007,0.06348396749294434,0.024482301336325615,0.11591689618824169,0.18671155088578326,0.23295589785439832,0.05324900540650821,0.20058485497636777,0.5134142609405284,0.4865857390594716
Sinstorf,3636,33328,30.001-35.000,1445.0,36.7,226.0,2596.0,1.0,0.20902090209020902,0.18344334433443343,0.19334433443344334,0.005308030803080308,0.36083608360836084,0.1254125412541254,0.44004400440044006,0.18234323432343233,0.09928492849284928,0.016776677667766776,0.0006875687568756876,0.014026402640264026,0.009075907590759076,0.12871287128712872,0.12458745874587458,0.004125412541254125,0.3756875687568757,0.016034103410341033,0.03217821782178218,0.0013751375137513752,0.004125412541254125,0.000935093509350935,0.004125412541254125,0.0011001100110011,0.10038503850385039,0.034928492849284926,0.03850385038503851,0.4584708470847085,0.23184818481848185,0.40236523652365236,0.0008250825082508251,0.24257425742574257,0.025110011001100108,0.025302530253025302,0.0017326732673267327,0.0,0.0,0.00055005500550055,0.000275027502750275,0.06628162816281628,0.0024752475247524753,0.0008250825082508251,0.0008250825082508251,0.0,0.41034103410341033,0.11276127612761276,0.039603960396039604,0.033003300330033,0.06683168316831684,0.06958195819581958,0.025027502750275026,0.12266226622662266,0.19966996699669967,0.21837183718371836,0.041804180418041806,0.18344334433443343,0.4961496149614962,0.5038503850385039
Spadenland,506,35255,35.001-40.000,148.0,44.5,223.0,,1.0,0.15019762845849802,0.22529644268774704,0.03359683794466403,0.0067193675889328066,0.06521739130434782,0.01383399209486166,0.48023715415019763,0.17588932806324112,0.09090909090909091,0.019762845849802372,0.0067193675889328066,0.005928853754940711,0.01383399209486166,0.1007905138339921,0.05928853754940711,0.041501976284584984,0.38537549407114624,0.11600790513833993,0.011857707509881422,0.003557312252964427,0.0,0.0,0.0,0.0,0.017786561264822136,0.0,0.01383399209486166,0.5158102766798419,0.22529644268774704,0.41106719367588934,0.011857707509881422,0.233201581027668,0.21403162055335967,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.5553359683794467,1.0968379446640317,0.015810276679841896,0.025691699604743084,0.04743083003952569,0.06126482213438735,0.021739130434782608,0.08893280632411067,0.19367588932806323,0.2628458498023715,0.05731225296442688,0.22529644268774704,0.4901185770750988,0.5098814229249012
St. Georg,10814,44121,40.001-45.000,5933.0,39.8,1993.0,,1.0,0.10162751988163492,0.12779729979656002,0.23349361938228222,0.0021546143887553174,0.3787682633623081,0.051137414462733496,0.6531348252265582,0.44756796744960237,0.06769003144072498,0.016460144257444055,0.00016645089698538932,0.010726835583502866,0.007767708525984835,0.17218420565933049,0.15674126132790828,0.01544294433142223,0.42500462363602737,0.005012021453671168,0.03920843351211393,0.00046236360273719255,0.0013870908082115776,0.0001294618087664139,0.005733308673941187,0.0004901054189014241,0.07823192158313298,0.013316071758831144,0.050582578139448865,0.525522470871093,0.0494729054928796,0.557148141298317,0.0010171999260218236,0.005178472350656557,0.00660255224708711,0.06491584982430183,0.0010819308304050304,0.017569816904013318,0.002506010726835584,0.000739781764379508,0.0002774181616423155,0.026077307194377657,0.009802108378028482,0.003329017939707786,0.0012946180876641392,0.0006473090438320696,0.21675605696319586,0.020066580358794155,0.026169779914925098,0.017569816904013318,0.031163306824486776,0.02672461623820973,0.012761235435546513,0.1890142407989643,0.28703532457924913,0.235343073793231,0.04642130571481413,0.12779729979656002,0.437580913630479,0.562419086369521
St. Pauli,22595,27977,0-30.000,10076.0,35.1,1202.0,,1.0,0.13246293427749503,0.09577340119495463,0.22044700154901528,0.0009736667404292985,0.36826731577782695,0.06514715645054216,0.6723611418455411,0.4637309139190086,0.08820535516707236,0.029077229475547688,9.736667404292986e-05,0.01248063730913919,0.006240318654569595,0.12184111529099358,0.12184111529099358,0.0,0.4089400309803054,0.0022925425979198936,0.0605443682230582,0.0003407833591502545,0.0026554547466253594,0.00014162425315335253,0.008940030980305377,0.00043815003319318436,0.14109316220402743,0.028369108209780926,0.08944456738216419,0.48975437043593717,0.05629564062845762,0.5478203142288117,0.0005310909493250719,0.0074795308696614295,0.002836910820978092,0.08997565833148927,0.0007258242974109315,0.030006638636866565,0.0014737773843770743,0.0007966364239876079,4.425757911042266e-05,0.03460942686435052,0.0016375304270856384,0.00048683337021464924,0.0006196061075459172,0.0003540606328833813,0.19659216640849744,0.008718743084753264,0.03186545695950432,0.024739986722726266,0.04129232131002434,0.034565169285240095,0.011949546359814118,0.16304492144279709,0.34157999557424207,0.21788006196061074,0.0373091391900863,0.09577340119495463,0.46412923213100243,0.5358707678689976
Steilshoop,19390,22730,0-30.000,7761.0,33.5,412.0,,1.0,0.19118102114492005,0.1966993295513151,0.2223826714801444,0.0011449200618875708,0.4994326972666323,0.13506962351727694,0.4952037132542548,0.23068592057761733,0.10933470861268695,0.03372872614749871,0.00012893243940175349,0.0111397627643115,0.009798865394533264,0.08225889633831872,0.07694687983496648,0.005312016503352244,0.3369778236204229,0.002702423929860753,0.05977307890665291,0.000479628674574523,0.005982465188241362,0.00025786487880350697,0.008303249097472924,0.00036101083032490973,0.24368231046931407,0.07457452294997421,0.10850954100051573,0.4434244455905106,0.049303764827230534,0.45208870551830843,0.001444043321299639,0.017276946879834967,0.0038267148014440437,0.1447653429602888,0.0016503352243424445,0.007735946364105209,0.00027333677153171737,0.0006188757091284168,0.00010314595152140278,0.06482723053120165,0.0005157297576070139,0.00036101083032490973,0.0003094378545642084,0.00010314595152140278,0.2957710159876225,0.015265600825167612,0.030892212480660135,0.03130479628674575,0.06415678184631253,0.06482723053120165,0.02372356884992264,0.13063434760185663,0.19190304280556988,0.20835482207323364,0.057503867973182056,0.1966993295513151,0.5124806601340898,0.4875193398659103
Stellingen,25634,32600,30.001-35.000,4210.0,37.3,492.0,3690.0,1.0,0.13801981742997582,0.1912303971288133,0.18471561207770928,0.0007216977451821799,0.334945775142389,0.06932199422641803,0.5632753374424593,0.32445189982055084,0.0848482484200671,0.020675665132246234,0.0002379652024654755,0.011274089100413514,0.009791682921120388,0.17956620113911212,0.1564328626043536,0.023133338534758525,0.4098853085745494,0.0023133338534758524,0.0343294062573145,0.0001950534446438324,0.0028087696028711866,9.75267223219162e-05,0.004954357493953343,0.0001872513068580791,0.08500429117578216,0.01888117344152298,0.05246937660919092,0.4789342279784661,0.10817664039946945,0.5348365452133884,0.0014043848014355933,0.06585004291175782,0.002719045018335024,0.007685105718966997,5.4614964500273074e-05,0.0011703206678629944,0.0005929624717172505,0.0004291175782164313,0.00011703206678629945,0.03417336350159944,0.0014043848014355933,0.0004681282671451978,0.00031208551143013184,0.00011703206678629945,0.3187953499258797,0.012444409768276508,0.03261293594444878,0.024888819536553017,0.04337988608878833,0.03713817586018569,0.02009050479831474,0.16556136381368494,0.2381212452211906,0.20004681282671452,0.04692985878130608,0.1912303971288133,0.5037840368260903,0.49621596317390965
Sternschanze,8043,31125,30.001-35.000,14665.0,36.1,1202.0,,1.0,0.14397612831033196,0.10145468108914583,0.20166604500808155,0.0025115006838244435,0.3637946040034813,0.0732313813253761,0.6480169091135148,0.4362799950267313,0.09511376352107423,0.031082929255253015,6.216585851050602e-05,0.01641178664677359,0.013800820589332338,0.15914459778689544,0.14658709436777323,0.012557503419122219,0.41812756434166354,0.006713912719134651,0.04886236478925774,0.000783289817232376,0.002113639189357205,0.0002859629491483277,0.008330225040407807,0.0013800820589332339,0.1176178043018774,0.027974636329727715,0.06763645405943056,0.515603630486137,0.06179286335944299,0.5301504413775954,0.0,0.009946537361680965,0.008479423100833022,0.0566952629615815,0.001330349372124829,0.009573542210617928,0.0021012060176551035,0.0004973268680840482,0.00012433171702101205,0.03642919308715653,0.005221932114882507,0.0009946537361680964,0.0007459903021260724,0.0004973268680840482,0.1876165609847072,0.02337436279995027,0.038294168842471714,0.025860997140370507,0.04314310580629119,0.03667785652119856,0.01454681089145841,0.18065398483153053,0.3365659579758796,0.19308715653363173,0.029715280368021884,0.10145468108914583,0.4928509262712918,0.5071490737287082
Sülldorf,9430,43584,40.001-45.000,1644.0,42.0,719.0,4092.0,1.0,0.1956521739130435,0.2093319194061506,0.13488865323435842,0.0014316012725344644,0.23891834570519618,0.059597030752916225,0.49225874867444325,0.22661717921527041,0.11219512195121951,0.024708377518557794,0.0006044538706256628,0.00975609756097561,0.009968186638388122,0.13096500530222693,0.08738069989395546,0.043584305408271476,0.32099681866383883,0.005387062566277836,0.030328738069989397,0.0005090137857900318,0.002757158006362672,0.0002545068928950159,0.005408271474019088,0.00047720042417815484,0.07688229056203605,0.016967126193001062,0.04772004241781548,0.4503711558854719,0.25143160127253444,0.4645811240721103,0.0004241781548250265,0.23584305408271475,0.009597030752916225,0.022057264050901377,0.0004984093319194061,0.0,0.0,0.0003181336161187699,0.00010604453870625662,0.06659597030752916,0.0012725344644750796,0.0007423117709437964,0.0003181336161187699,0.00021208907741251324,0.39353128313891833,0.04178154825026511,0.027571580063626724,0.030646871686108166,0.06574761399787911,0.07168610816542947,0.02290562036055143,0.09989395546129375,0.1773064687168611,0.24634146341463414,0.04856839872746554,0.2093319194061506,0.503711558854719,0.49628844114528103
Tatenberg,555,42598,40.001-45.000,181.0,46.5,223.0,,1.0,0.18558558558558558,0.1891891891891892,0.05225225225225225,0.009369369369369369,0.1045045045045045,0.023423423423423424,0.44324324324324327,0.14954954954954955,0.12072072072072072,0.012612612612612612,0.005585585585585586,0.005405405405405406,0.005405405405405406,0.08108108108108109,0.05765765765765766,0.023423423423423424,0.4144144144144144,0.11477477477477478,0.014414414414414415,0.003963963963963964,0.0,0.0,0.0,0.0,0.012612612612612612,0.0,0.009009009009009009,0.46846846846846846,0.2990990990990991,0.40540540540540543,0.012612612612612612,0.34054054054054056,0.2064864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.06846846846846846,0.0,0.0,0.0,0.0,0.5441441441441441,0.9801801801801802,0.018018018018018018,0.032432432432432434,0.07207207207207207,0.06306306306306306,0.01981981981981982,0.07747747747747748,0.20540540540540542,0.2648648648648649,0.05765765765765766,0.1891891891891892,0.4990990990990991,0.5009009009009009
Tonndorf,14762,32210,30.001-35.000,3746.0,38.3,413.0,2970.0,1.0,0.16955697060018968,0.1844601002574177,0.15296030348191303,0.0010364449261617667,0.37522015986993634,0.09761549925484352,0.5464706679311746,0.28302398049044847,0.10479609808968975,0.0242514564422165,0.0002641918439235876,0.010499932258501559,0.010296707763175721,0.13704105134805583,0.09294133586234928,0.04409971548570654,0.40069096328410786,0.004057715756672538,0.04084812356049316,0.00041322314049586776,0.0029806259314456036,0.00019645034548164205,0.008128979813033465,0.00048773878878200785,0.11373797588402655,0.03292236824278553,0.059273811136702347,0.48848394526486927,0.15627963690556834,0.5020999864517003,0.002777401436119767,0.12037664273133722,0.00516190218127625,0.058935103644492615,0.0007925755317707627,0.008603170302127082,0.0009890258772524048,0.00033870749220972767,6.774149844194554e-05,0.04809646389378133,0.0014903129657228018,0.0004064489906516732,0.0007451564828614009,0.0002032244953258366,0.37779433681073027,0.02560628641105541,0.03448042270695028,0.032109470261482184,0.05446416474732421,0.048502912884433,0.018899878065302803,0.14517003116108929,0.22219211488958135,0.21054057715756672,0.04918032786885246,0.1844601002574177,0.5037935239127489,0.49620647608725105
Uhlenhorst,17599,62479,60.001-70.000,8071.0,47.4,2943.0,7881.0,1.0,0.12290471049491448,0.19535200863685437,0.11142678561281891,0.0006307176544121825,0.23978635149724417,0.04636627081084153,0.6417978294221263,0.40462526279902267,0.08494800840956873,0.017103244502528554,0.00012500710267628843,0.012102960395477015,0.0118756747542474,0.14813341667140179,0.12370021023921814,0.024433206432183645,0.4195692937098699,0.00341496675947497,0.020910278993124608,0.0001704642309222115,0.0006250355133814421,5.1139269276663446e-05,0.003579748849366441,0.0001988749360759134,0.023921813739417014,0.0029547133359849992,0.01795556565713961,0.5638956758906756,0.0682993351894994,0.6031592704130917,0.012784817319165863,0.013750781294391726,0.004466162850161941,0.009886925393488266,9.091425649184613e-05,0.0,0.0,0.0006250355133814421,5.682141030740383e-05,0.028410705153701914,0.005170748337973748,0.0012500710267628842,0.001022785385533269,0.0002272856412296153,0.36166827660662537,0.020569350531280187,0.03352463208136826,0.022160350019887493,0.037331666571964316,0.029888061821694414,0.010511960906869709,0.13847377691914314,0.2672310926757202,0.21927382237627138,0.04625262799022672,0.19535200863685437,0.5300301153474629,0.4699698846525371
Veddel,4632,15831,0-30.000,1060.0,26.8,196.0,,1.0,0.19969775474956822,0.08376511226252159,0.43998272884283246,0.009499136442141624,0.7154576856649395,0.18588082901554404,0.538860103626943,0.3113126079447323,0.10880829015544041,0.02849740932642487,0.0009499136442141624,0.013601036269430052,0.004749568221070812,0.11528497409326424,0.13557858376511225,-0.020293609671848015,0.37068221070811747,0.01070811744386874,0.07987910189982729,0.002310017271157167,0.0045336787564766836,0.0006260794473229706,0.00885146804835924,0.0025474956822107084,0.24935233160621761,0.07383419689119171,0.11420552677029361,0.41256476683937826,0.04533678756476684,0.44041450777202074,0.0,0.0030224525043177895,0.013169257340241797,0.08916234887737479,0.004360967184801381,0.021157167530224525,0.005116580310880829,0.0004317789291882556,0.0002158894645941278,0.07124352331606218,0.0004317789291882556,0.0004317789291882556,0.0006476683937823834,0.0,0.17422279792746115,0.03756476683937824,0.03432642487046632,0.032167530224525044,0.06692573402417962,0.06627806563039723,0.028713298791019,0.22215025906735753,0.2705094991364421,0.15695164075993093,0.03821243523316062,0.08376511226252159,0.4531519861830743,0.5468480138169257
Volksdorf,20625,63763,60.001-70.000,1782.0,49.2,609.0,3804.0,1.0,0.20247272727272728,0.2621090909090909,0.06317575757575758,0.00030545454545454544,0.15757575757575756,0.048872727272727276,0.4565818181818182,0.16955151515151515,0.11563636363636363,0.024533333333333334,0.0005624242424242424,0.006787878787878788,0.012509090909090909,0.07898181818181818,0.06647272727272727,0.012509090909090909,0.29027878787878786,0.002438787878787879,0.015272727272727273,0.00012606060606060608,0.0011636363636363637,5.333333333333334e-05,0.0033454545454545456,0.00012606060606060608,0.035587878787878786,0.011151515151515152,0.017454545454545455,0.4603151515151515,0.26647272727272725,0.4368,0.004266666666666667,0.25551515151515153,0.005454545454545455,0.0352,0.00039272727272727273,0.01881212121212121,0.002589090909090909,0.0006303030303030303,0.00019393939393939395,0.07646060606060606,0.003927272727272727,0.0011151515151515152,0.001309090909090909,0.00024242424242424242,0.45076363636363637,0.021866666666666666,0.024727272727272726,0.02952727272727273,0.0673939393939394,0.08082424242424242,0.02555151515151515,0.06938181818181818,0.13435151515151514,0.24824242424242424,0.05789090909090909,0.2621090909090909,0.5341090909090909,0.4658909090909091
